date,DXY,GOLD,SILVER,TLT,IEF,HYG,LQD,EEM
2021-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16,0.0003314965319756169,-0.013485351319986627,-0.00014639691356954643,-0.015343742426571438,-0.007242275465548786,-0.001596567073977262,-0.007079065467411105,0.0024190711404354914
2021-02-17,0.004849505968666179,-0.014629062349107436,-0.0001830786587695421,0.006330466432483028,0.0006834975332168369,-0.00034187227645698925,0.004997631957677662,0.00034532627350625233
2021-02-18,-0.0039660801537939605,0.0012978130348191286,-0.008714714445597682,-0.0040548533734270364,-8.537433216915247e-05,-0.0013709539747361887,-0.0019363176475639676,-0.013898745705571258
2021-02-19,-0.002542092901632209,0.0013524313819193168,0.006442295943003273,-0.013382181023957607,-0.004024883971841753,0.00011416500274474828,-0.007257427872044531,0.006452145328034398
2021-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,-0.0038808993522172486,0.01725089665910584,0.030037474990982638,-0.0076366816748887345,-0.0016316277608838803,-0.0030898012213551596,-0.0062517323241548794,-0.02981607319121382
2021-02-23,0.0017759582028693544,-0.001273809689207539,-0.014237517550910184,-0.002887634743847123,0.0007733621116168266,0.002403811942460088,0.0007551572645390081,0.004467007526939071
2021-02-24,0.0001109191718917657,-0.004443464260402763,0.006157393861542015,-0.006581104253101877,-0.0013751045099343884,0.0010286354917763418,0.0015087449314794554,-0.006438937755899765
2021-02-25,-0.0005546342822544403,-0.012322324448977184,-0.007928870700491863,-0.016465785982227032,-0.013419827588383448,-0.009527473214571813,-0.015958697584117942,-0.023052088204758014
2021-02-26,0.008836940999225718,-0.02643982642289977,-0.045715642147104774,0.03252480516956702,0.008938218386316699,-0.0030029068811279203,0.013165664534493082,-0.013494922319901015
2021-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,0.0012089973403579535,-0.0032458010444411656,0.009236768827626474,-0.013295966251167357,-0.0011244916234778302,0.011163569390689076,0.0009764294433871612,0.026447725575004633
2021-03-02,-0.0027498229666642615,0.006134974480583644,0.0075892852937800015,7.143159468281368e-05,0.0018157077244946862,-0.0014934718277306303,-0.0011355301024984499,-0.009835863884038343
2021-03-03,0.001760713942217329,-0.010323677486388405,-0.018531927490603284,-0.0109057909295327,-0.005369880464971111,-0.003224756961895281,-0.00745332059328252,-0.002015807429086802
2021-03-04,0.00744882759252441,-0.008842158417798451,-0.035647045473217176,-0.0064703322361649995,-0.0049623353520669156,-0.0038138437673191916,-0.008201652996612019,-0.02356969408916676
2021-03-05,0.0038124996057016247,-0.0012947745929183796,-0.006983518383137266,0.0019455573885727162,-0.0013977405955722944,0.0030059981786507706,-0.0013092873519671144,0.010833035317510564
2021-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-08,0.0035812529460335085,-0.01202730919914341,-0.0006733152105606877,-0.0078049792989096645,-0.003940608839626769,-0.007299314749369401,-0.009368440998470007,-0.027306021668871416
2021-03-09,-0.0037987616148855707,0.022921797389634513,0.03534270457276101,0.01376230868381878,0.004726916349233612,0.001394199610065705,0.007517036868332383,0.02171735080385151
2021-03-10,-0.0018503207341167283,0.00285042771679489,-0.0017608209076267478,0.002001200105736345,0.00209362487268816,0.0031307577498322914,0.004699041886776278,-0.004493598471387195
2021-03-11,-0.004039116330591064,0.0004646314136564911,0.0022960890755321373,-0.007239198799710245,-0.00034816405808513196,0.003697935338819569,0.0006149043009475719,0.031038994986746893
2021-03-12,0.0028400034205757763,-0.001627084319913763,-0.010837564140635969,-0.02144960916601324,-0.007262105209885128,-0.002772371183334954,-0.011587165763573104,-0.017988754326177414
2021-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,0.0016348052699077797,0.005451831359563286,0.014309840897732684,0.005862650345417109,0.001228791837432297,0.000115808837802156,0.0034129337419077643,0.0024047746048347918
2021-03-16,0.00043550261472802276,0.0009827728334723673,-0.01068420457935737,-0.004026758043301548,-0.0001759851604417051,-0.002315366130016372,-0.0006973135393906205,0.004240831907825093
2021-03-17,-0.005129069025150201,-0.002198142107380896,0.002153671862278994,-0.007511305835388171,-0.0016679226496529864,0.0013895618257109277,0.0009293584261920174,0.0012871605890438786
2021-03-18,0.0049112998937870245,0.003122235750465663,0.01111732180658409,-0.010177888170401772,-0.0062577088771540446,-0.007669279714964006,-0.005744899225518907,-0.01854644229641833
2021-03-19,0.0007618185720010828,0.005297152705863617,-0.001102363755036695,0.006178687566112728,-0.0006195138566003067,0.0038422826648965014,0.001478062253116974,0.012279201972107412
2021-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,-0.0013062827504164432,-0.002069427911533417,-0.021179682216696527,0.011143321192636613,0.0032680688399455704,0.0035956146736779715,0.0035701129969423206,-0.0029630248781007396
2021-03-23,0.005865046549877739,-0.007566879516500258,-0.021240996427577485,0.008986533609910197,0.004926315180597385,0.001041377842892821,0.002939232607370279,-0.01928726578285289
2021-03-24,0.0020555256485561557,0.004743225748486957,3.96599537455522e-05,0.005367872826147924,0.001315275691845308,0.0005783319541308174,0.003007792352344829,-0.023143304178206314
2021-03-25,0.0037754047499118926,-0.004627227810274803,-0.0071282724635164385,-0.007916932679101762,-0.001315275691845308,0.0017324145954562553,-0.0011556745991141426,0.004633182245664003
2021-03-26,-0.001185032338710812,0.004223156783957904,0.0027936202484650785,-0.0035060559520321277,-0.0033401124938299276,0.002995722236982523,-0.000694443954860624,0.025669372859460804
2021-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,0.0018308744458312987,-0.011671575757387309,-0.013844773466797022,-0.008524308712408946,-0.0034396625349915055,0.0005749269979808957,-0.002394540956508706,-0.006970005903366161
2021-03-30,0.003865990636924721,-0.016608126836268333,-0.025621416675985387,0.005225965684714673,-0.0008838382076250539,-0.002416641063216929,0.00308898491136933,0.003208386006651409
2021-03-31,-0.0007505462467722879,0.017600609611378104,0.016283920182197598,-0.005595280138130043,-0.0014156288738726985,0.0048286034924895915,0.0026176568485158924,0.005074859121694253
2021-04-01,-0.0032230694624324485,0.007383082103883609,0.01690565500923258,0.016461038245060067,0.004420405369907954,0.002115137564939751,0.006251818004084697,0.009701463457933546
2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,-0.0035573996792201967,0.0002895613166309374,-0.006921794218786914,-0.004373092504590836,-0.0028269895952357516,0.00045973364877482936,-0.004912235348446536,0.003891380209635198
2021-04-06,-0.002811747754088323,0.008361011659377304,0.017969444053021366,0.006769929612683079,0.004853912903611146,0.0017201789600163053,0.006671338127330451,0.005533089740182184
2021-04-07,0.0012987312383332394,-0.0008042420147873486,0.0008325863727782767,-0.006988750212383543,-0.000616535071797486,-0.0003431591184099858,-0.00198928385040098,-0.014823381376372957
2021-04-08,-0.004335596788838103,0.009551431317730064,0.013228035969468976,0.00822163727963865,0.0034294723503904834,0.0003431591184099858,0.0036695464808129685,0.008179990369203693
2021-04-09,0.0010857248146445286,-0.007714103350808799,-0.010141573350964439,-0.0036297241753473486,-0.002637117408591294,-0.0006878080077683535,-0.002062550524527751,-0.008553460933163226
2021-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,-0.00021708380041562947,-0.006965115310813452,-0.01826062101710546,-0.00043688607140701663,-0.0006161193775442442,-0.0010323709522479518,-0.00022951314379504595,-0.005993771259143799
2021-04-13,-0.0031523578351864145,0.008627188966826793,0.022439738894950878,0.0074658156495317485,0.004131166269964126,0.0006881750915734841,0.004426104075866633,0.0041248045993795834
2021-04-14,-0.0017434463598542393,-0.006492181509603512,0.0038482563111936763,-0.0031823060073117304,-0.0012290567802697439,-0.0004585019239486954,-0.001371395229741168,0.005038470738872647
2021-04-15,-0.0002181966892855769,0.0174275185107291,0.017136282061545494,0.016595794421210286,0.00639055429304225,0.004008998568774125,0.0061568697407565764,0.009080150646625373
2021-04-16,-0.0012006835794533544,0.007674101250506382,0.005494262425869589,-0.00779654063789792,-0.0027088221961051318,-0.0020602167861580867,-0.006843483490002633,0.0025791440511704344
2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,-0.005366030191090054,-0.0054108888186163995,-0.010321738270211878,-0.0028763496151809065,-0.0010504755249192144,-0.0016048856326591476,-0.0025973799105045714,-0.0036864971503591804
2021-04-20,0.001864935774150922,0.004454866391930601,0.00015482948981171418,0.004598080998985843,0.002973638297948611,-0.0017224979075676217,0.0019107151220785212,-0.008158754553754921
2021-04-21,-0.0008771294530660612,0.008404352241679014,0.02786445370504742,0.0020053634579690893,0.0005236638971179985,0.0033273835402267693,0.003429666754652061,0.006125297919859385
2021-04-22,0.0018630962025527609,-0.0062124714463314135,-0.014828036535074585,0.004354664086034354,0.0007853243382038855,-0.0018342510014273117,0.0009888083591489405,-0.0035221753989627125
2021-04-23,-0.005159473703611361,-0.0023607178798457085,-0.0037128565777266864,-0.002353441903295561,-0.001308988235321884,0.002635957195604277,0.0008355024747732642,0.014381017547138164
2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,-0.0005504822317883296,0.0012372484577465315,0.005125499972566949,-0.0014287978811049484,-0.001048608666433637,-0.00045802281156248625,-0.0004554517611738973,0.0012802537129048552
2021-04-27,0.0011006615996027591,-0.000674660538547478,0.007639290307885016,-0.008761207427441242,-0.00394156899083864,-0.0013748712188874634,-0.0044930573896699855,-0.0005485242839529114
2021-04-28,-0.00330545744656785,-0.002703340739679483,-0.012611421279931978,0.0006482471829079017,0.0013156087864842902,0.0019475666291812743,0.00015238383653315424,0.007471540452705483
2021-04-29,0.0,-0.002880286458204928,-0.0010741505055555933,-0.0029593903715712244,-0.0017545554853208856,0.0011438379932497966,-0.0012217564183680807,-0.0023629675153515883
2021-04-30,0.00736710321065015,-0.00045252405155782327,-0.007706232220627385,0.0023111431886633227,0.0008777008080018689,-0.0004577886676253584,0.0020610633822801816,-0.017810141838247695
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,-0.003621820770754347,0.013544464845169024,0.04129687963814188,0.0005991366118021091,0.0017013065798785476,0.0003900910983984929,0.0024036068735355798,0.0
2021-05-04,0.003731391195875844,-0.008746397574940445,-0.015108220261089933,0.006763215383779553,0.0013134847178015718,-0.0005736757988517027,0.0006096351523581234,-0.011364892287163197
2021-05-05,0.00021902128492268247,0.004663019601776064,-0.0013951001875813773,0.0016476361786779137,0.0012247555822462175,0.0019491792227350757,0.001217877535524714,0.004673421918878429
2021-05-06,-0.003950412480798526,0.01744683915797829,0.03558299465241088,0.0016451176089731234,0.000437011356642536,-0.0003436700569086071,0.0018999779643964487,0.009466533962723567
2021-05-07,-0.0079478681993006,0.008555953960273754,0.0,-0.0049436870128261035,0.0003495020849229036,0.0006871082682060603,0.00037939580629764436,0.01029224772038706
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,-0.00022172769089134903,0.0034890862723271354,0.0006188529117250319,-0.010178508543166487,-0.002011269023811657,-0.002292617434032529,-0.00540358774220806,-0.018081611910918838
2021-05-11,-0.0007762650283504868,-0.000871114322687383,0.006456765666399633,-0.005675752382339638,-0.0016636924815234266,-0.00103337801636183,-0.003669629104287253,-0.002796794355777621
2021-05-12,0.006303584042597343,-0.007270798097462006,-0.015522782315225747,-0.010563628487345156,-0.004833670677225399,-0.004837289075993567,-0.005453185065455557,-0.028021458742447436
2021-05-13,0.0004408786110117191,0.000658223605463526,-0.0068908709115422795,0.0015475913009934672,0.0033422343437532476,0.003572667182815792,0.003766740221871956,-0.0013451150841086168
2021-05-14,-0.0047495566823823054,0.007701365482795097,0.011361043134549664,0.009307715828999363,0.002192569193179672,0.0032160422983444903,0.005432248933952444,0.01791221124417275
2021-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,-0.0011077709520348478,0.01597700925187162,0.03262114985948994,-0.0021174497818288174,-0.0009643277800677197,-0.0018365859247895244,-0.0011447751076589796,-0.0009447167303933135
2021-05-18,-0.0052231181421547035,0.00016065581069657497,0.0019089675154648766,-0.0025621382924807534,0.0,-0.0024154418928858945,-0.003290441222894458,0.013332320107134699
2021-05-19,0.00489055587881726,0.007201759353875126,-0.010866189921068248,-0.002421391918871585,-0.002985963973008765,-0.0026517420929934588,-0.0017646740139038997,-0.0029889601711348135
2021-05-20,-0.004222282748473027,0.00026573834868415247,0.0015697693565810411,0.008194669242113761,0.0041252882375601985,0.004263065559241497,0.0068102697996410555,0.005782989817192163
2021-05-21,0.0023355300750775854,-0.002713902241079147,-0.020856243666470764,0.003201509956653581,0.00035035902998892254,0.0014935329069327707,0.0006863628323703352,-0.011599859246086197
2021-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,-0.002112814949141395,0.004200694539000516,0.014956910589745132,0.003697527277903845,0.000962588020892774,0.0011471714444946102,0.002739496097638572,0.008246069653473853
2021-05-25,-0.002117373500862385,0.007137789140429618,0.005364490600721528,0.009220789024543485,0.0036668642833639353,0.00011449670082530616,0.0037175151747508295,0.009843071608361509
2021-05-26,0.00445238408273152,0.001684515438402201,-0.006584386321414559,-0.0017227831709281105,-0.001133813641328807,0.000343639229349435,-0.0005303373528686706,0.007365110513136042
2021-05-27,-0.0007777312096202138,-0.002949750706768839,0.0023667795327946273,-0.004030246773962354,-0.0017462157118526278,-0.0004581359301747412,-0.0030351105478070295,0.0001834640254250175
2021-05-28,0.0006666395646188761,0.0035806730456284797,0.00264699696830073,-0.0015878835395044533,-8.746326148578731e-05,-0.00034436658995318226,0.0008357133220506796,0.0063991897562232225
2021-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,-0.002223918936867797,0.0002102404020440929,0.0032099375676901687,-0.00022448141722719583,-0.0001834843795407437,0.002999365299299228,0.00012923195075842386,0.02038490993305153
2021-06-02,0.0007789428259741271,0.0024144330207267473,0.003661012424919008,0.0023124679172044083,0.0011367106831006168,0.0012613092361455358,0.001596240784878411,0.001605794329404553
2021-06-03,0.006651892255237435,-0.019213573983194898,-0.02609506300336406,-0.00376008444265441,-0.0025374214097038106,-0.002064893065275797,-0.003956920790251672,-0.010754763685406843
2021-06-04,-0.0039858402145291905,0.009891119010829286,0.0151433398447689,0.013601192539341334,0.005504139973738553,0.0021796231158628387,0.007065525599359468,0.008970431025561165
2021-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07,-0.00211008402207824,0.0036972523073179886,0.004366497361241173,-0.0030777603103002704,-0.0007845835140374291,0.00034399775878490857,-0.0008329985399422313,-0.005013367131615265
2021-06-08,0.0014442582490907796,-0.0024281340281699926,-0.010266415828060982,0.007001673108074868,0.0028734735516682264,0.0006870739262545555,0.003780885018747071,-0.004858363117298481
2021-06-09,0.00044396132262125576,0.0005283457753790799,0.009694885775902051,0.008789778692356087,0.003125063036129916,0.0008004425977263807,0.0036172051401814898,-0.0028902335011160574
2021-06-10,-0.00044396132262125576,0.0005280667735245714,0.0010713850773722555,0.005981188781902347,0.003547696616515772,0.0018286182125146766,0.00450210524907213,0.007980502551513613
2021-06-11,0.00531440277751738,-0.008908706107218833,0.0041321303171946155,-0.0016149150781297195,-0.001469507647460233,0.00034262817621666386,0.0008232853822454089,-0.0034304399207241154
2021-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-14,-0.00044180381553893255,-0.007163137661542862,-0.0038108976632673652,-0.007688490715104024,-0.00311879191162312,-0.0009137475993501454,-0.003672626103296217,0.0027093084843237136
2021-06-15,0.00022096843932484234,-0.005109598315891084,-0.012387258083842223,-0.001204514912891419,0.00017350903937973783,-0.00011426303634909374,0.0007508163093472575,-0.006877895829271452
2021-06-16,0.006495276249203208,0.0026925164354798525,0.004361959451991471,-0.0008517014408750967,-0.006876982659324682,-0.001371949191101507,-0.00285499077153073,-0.013715120659286484
2021-06-17,0.008305174501725077,-0.04718346889536029,-0.0729575328705776,0.01486152024090881,0.003575000219914415,0.0006860966603055019,0.005552354070024634,0.005508594395060129
2021-06-18,0.003693290774446467,-0.00333175014814735,0.0044013939373321875,0.01863136206553584,0.005641714217365923,-0.0004573832222360963,0.005224344264477487,-0.006982718472438698
2021-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21,-0.0040198081030276,0.007831701368744781,0.0021934169612616294,-0.016885374828934374,-0.003207653814711442,0.0019424638229539326,-0.005823183151267841,0.004232253534092401
2021-06-22,-0.0014161694246412893,-0.0030915399958519885,-0.00644005928771918,0.002439781595783508,0.0018220614504187438,0.0006855129110636682,0.0016460302946237348,-0.004601144025742521
2021-06-23,0.0007628147526199669,0.0033721157314259287,0.010008561182114128,-0.0025797746225277862,-0.0019954185912949285,-0.0010277671509593134,-0.0015708219149779268,0.006068968727076296
2021-06-24,0.00021780462745191187,-0.0037663122158093643,-0.0023391407779222995,0.0016041656079543998,-0.00017376547597613978,0.00307822139494629,0.0019444116420510582,0.009125837848568796
2021-06-25,-0.00010893793377952932,0.0005630313834590339,0.0013428169190023986,-0.010437007547510646,-0.0020869377858021565,0.001024046820637281,-0.0026186806525494433,0.00832280362505955
2021-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-28,0.000762150364088221,0.0016871946194525478,0.005200764173311168,0.0102283445613649,0.003128473400030529,-0.00011364360151144837,0.004261256176437911,0.0009005512650772651
2021-06-29,0.0018485929045954919,-0.00948512454602124,-0.013284920681037704,0.001671564520784763,0.0005208145148811738,0.001250382324184507,0.0011928088580965834,-0.0007202992285639809
2021-06-30,0.00422787098454247,0.00452796776501696,0.011261382006214848,0.00444288316439323,0.001559762159120126,0.00011361408322851929,0.001117239956759164,-0.006506379691538999
2021-07-01,0.0017293133570674968,0.002875900975945811,-0.0034456446684463238,5.6335005928609405e-05,-0.0007195356804441388,0.0019580944951362866,-0.0008729606510584631,-0.005637007943657402
2021-07-02,-0.00400363152891714,0.003765608592876113,0.015450498556719428,0.006015913102233483,0.003635076367633161,0.0015915169734395107,0.002831910815820571,-0.0010946809703620275
2021-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-06,0.003463578348616103,0.006096058971481355,-0.012425411889185778,0.011652735303379735,0.005256106544032413,-0.0005680921724504628,0.0036398175466745286,-0.017680095237155413
2021-07-07,0.0009719352426031946,0.00445063321581074,-0.0016837107265943452,0.008819944707614269,0.00291780418868548,0.0003408716075075091,0.0034048345184594098,-0.001115518477412536
2021-07-08,-0.0030270161415693053,-0.0010552467875140081,-0.005491941423108493,0.0039105262654075545,0.0025671493652312805,-0.0021606686948061338,0.0005176414971668208,-0.021053355141373853
2021-07-09,-0.002493397785878315,0.005762440859236939,0.009352722202388808,-0.014162737132703995,-0.005055435958837506,0.0017064091006853133,-0.004218888100885998,0.017139530545341675
2021-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-12,0.0010849003362283227,-0.0024892835423582227,0.00022883236186688194,-0.001297545740048811,-0.0005156976184688133,-0.0003411387122032039,-0.0005192884259788144,0.0009332495461777945
2021-07-13,0.005622207842502114,0.002157750367033806,-0.0038981661044652505,-0.007682448406980846,-0.0030985823354550135,-0.0029599201166137235,-0.003717474128659859,0.0009326180780613313
2021-07-14,-0.00367246395866605,0.008201066475029606,0.005003754396355031,0.011298024646024807,0.004301513163285975,0.001594649728131614,0.004607314714094812,0.004277909368763488
2021-07-15,0.002269893178035609,0.002244902250705394,0.004902984275995337,0.010969676778343818,0.0041976711077422735,-0.000682997530299545,0.0021480799062123523,0.002409696059716193
2021-07-16,0.0007554875203057421,-0.0076313331571569165,-0.022933953760427617,-0.0018873907273100343,-0.00017123052615541923,-0.001367846443863563,-0.0014070489838893252,-0.0078066603873065965
2021-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
